Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Population,Referred a Friend,Number of Referrals,Tenure in Months,Internet Service,Phone Service,Avg Monthly GB Download,Unlimited Data,Contract,Monthly Charge,Monthly Extra Data Charge,Monthly Long Distance Charge,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Add-on Services,Streaming TV,Streaming Movies,Streaming Music,Streaming Services,Satisfaction Score,Customer Status,Churn,Churn Reason
1,38,0,1,1,2,Orange,92867,40915,1,1,70,0,1,0,0,Two Year,19.6964,0.0,48.44,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,25,0,0,0,0,Orange,92869,37916,0,0,5,1,1,59,1,Month-to-Month,76.85,0.0,48.86,0,0,0,0,0,1,0,0,1,3,Stayed,0,
1,61,0,1,1,2,Placentia,92870,48170,1,1,72,1,1,20,1,Two Year,118.6562,0.0,28.86,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,27,0,0,0,0,Corona,92879,44875,0,0,13,1,0,27,1,Month-to-Month,29.9962,0.0,0.0,0,1,0,0,1,0,0,0,0,3,Stayed,0,
0,63,0,1,0,0,Corona,92880,16998,1,1,61,1,1,2,1,Month-to-Month,93.9648,0.0,17.73,0,1,1,1,3,0,1,1,2,3,Stayed,0,
0,50,0,0,0,0,Corona,92881,21911,0,0,1,0,1,0,0,Month-to-Month,20.65,0.0,1.47,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,35,0,0,0,0,Corona,92883,13188,0,0,4,0,1,0,0,Month-to-Month,21.125,0.0,32.54,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,64,0,0,0,0,Yorba Linda,92886,39458,0,0,35,1,1,21,1,Two Year,54.9743,0.0,20.39,1,0,0,0,1,0,0,0,0,3,Stayed,0,
0,62,0,1,0,0,Ventura,93001,32899,1,5,72,1,1,5,1,Two Year,80.3375,0.0,22.01,0,1,1,0,2,1,1,1,3,5,Stayed,0,
1,46,0,1,0,0,Ventura,93004,27381,1,10,44,1,1,6,1,Month-to-Month,92.2852,0.0,32.72,1,1,1,1,4,0,0,0,0,3,Stayed,0,
1,40,0,1,1,1,Camarillo,93012,24945,1,2,37,1,1,15,1,Month-to-Month,95.4824,0.0,41.03,0,1,1,0,2,0,1,1,2,3,Stayed,0,
0,36,0,1,0,0,Carpinteria,93013,17409,1,7,61,1,1,5,0,One Year,80.5705,1.1475,27.88,0,1,1,0,2,1,1,1,3,5,Stayed,0,
0,34,0,1,0,0,Fillmore,93015,16013,1,9,70,1,1,5,1,Two Year,75.94,0.0,8.28,1,0,1,1,3,0,1,1,2,3,Stayed,0,
1,52,0,0,0,0,Oak View,93022,6503,0,0,41,0,1,0,0,Month-to-Month,18.9171,0.0,15.48,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,25,0,1,1,1,Ojai,93023,21633,1,2,70,1,1,59,1,One Year,77.7993,0.0,35.9,1,1,1,1,4,0,1,1,2,4,Stayed,0,
0,34,0,0,0,0,Oxnard,93033,77791,0,0,51,0,1,0,0,One Year,19.7608,0.0,29.33,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,63,0,1,1,1,Oxnard,93035,25322,1,3,42,0,1,0,0,Two Year,19.8464,0.0,3.14,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,43,0,0,0,0,Port Hueneme,93041,25634,0,0,48,0,1,0,0,One Year,20.9271,0.0,11.02,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,54,0,0,0,0,Simi Valley,93063,49027,0,0,48,0,1,0,0,Two Year,24.6469,0.0,30.82,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,36,0,0,0,0,Santa Barbara,93101,31727,0,0,27,0,1,0,0,One Year,18.5685,0.0,20.18,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,49,0,1,1,2,Santa Barbara,93109,10986,1,5,25,0,1,0,0,Month-to-Month,19.104,0.0,19.09,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,56,0,0,0,0,Santa Barbara,93111,16477,0,0,13,0,1,0,0,Two Year,20.4423,0.0,10.11,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,41,0,1,0,0,Goleta,93117,49975,1,2,31,1,1,15,1,One Year,78.2081,0.0,27.37,1,1,1,1,4,0,1,1,2,3,Stayed,0,
1,30,0,1,1,2,Alpaugh,93201,1054,1,1,23,1,1,30,1,Month-to-Month,80.4326,0.0,34.91,0,0,0,0,0,1,0,0,1,4,Stayed,0,
1,58,0,0,0,0,Armona,93202,2872,0,0,2,0,1,0,0,Month-to-Month,30.525,0.0,6.65,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,42,0,0,0,0,Arvin,93203,16206,0,0,65,0,1,0,0,Two Year,26.1315,0.0,33.71,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,31,0,1,1,1,Bodfish,93205,1954,0,0,55,0,1,0,0,One Year,18.1473,0.0,27.7,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,36,0,1,1,1,Camp Nelson,93208,191,1,6,35,1,0,30,1,One Year,39.5314,0.0,0.0,0,0,0,1,1,1,0,0,1,3,Stayed,0,
0,50,0,0,0,0,Coalinga,93210,18036,0,0,6,1,1,10,1,Two Year,82.2333,0.0,22.95,1,0,1,1,3,1,1,1,3,5,Stayed,0,
0,26,0,0,0,0,Delano,93215,37280,0,0,17,1,1,52,1,Month-to-Month,71.0,0.0,35.88,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,50,0,1,1,2,Ducor,93218,823,1,5,10,1,1,12,1,Month-to-Month,56.35,0.0,19.77,0,0,1,0,1,1,0,0,1,4,Stayed,0,
0,62,0,0,1,2,Earlimart,93219,9318,0,0,15,1,1,11,0,One Year,57.6367,5.3333,1.63,0,0,1,1,2,0,0,0,0,4,Stayed,0,
1,51,0,1,1,1,Frazier Park,93222,1526,1,5,13,1,1,12,1,One Year,53.9269,0.0,19.63,1,0,0,1,2,0,0,0,0,3,Stayed,0,
1,48,0,0,0,0,Glennville,93226,296,0,0,45,1,1,8,1,One Year,62.1433,0.0,8.4,1,1,0,1,3,0,0,0,0,3,Stayed,0,
1,52,0,1,1,1,Hanford,93230,53204,1,8,72,1,1,19,1,Two Year,71.7458,0.0,6.85,1,1,1,1,4,0,0,0,0,3,Stayed,0,
0,27,0,1,1,1,Huron,93234,6918,1,1,68,1,1,85,1,One Year,83.7735,0.0,29.67,1,1,0,0,2,0,0,0,0,3,Stayed,0,
1,30,0,1,1,3,Kernville,93238,1873,1,5,38,1,1,30,1,Month-to-Month,54.6329,0.0,46.27,1,1,0,0,2,0,0,0,0,3,Stayed,0,
0,35,0,0,0,0,Kettleman City,93239,1809,0,0,2,0,1,0,0,Month-to-Month,22.1,0.0,27.67,0,0,0,0,0,0,0,0,0,3,Joined,0,
0,43,0,0,0,0,Lake Isabella,93240,5564,0,0,11,0,1,0,0,Month-to-Month,19.5682,0.0,47.88,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,58,0,1,0,0,Laton,93242,2900,1,4,72,1,1,15,1,Two Year,103.7514,0.0,40.49,0,1,1,0,2,1,1,1,3,4,Stayed,0,
0,26,0,0,0,0,Lemoore,93245,30419,0,0,40,1,1,73,1,Month-to-Month,52.3225,0.0,34.49,0,0,0,1,1,0,0,0,0,5,Stayed,0,
1,28,0,0,1,2,Lost Hills,93249,2502,0,0,22,0,1,0,0,Month-to-Month,21.3568,0.0,43.97,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,19,0,0,0,0,Mc Farland,93250,10781,0,0,11,1,1,52,0,Month-to-Month,66.7227,8.1818,40.96,1,0,1,0,2,0,1,1,2,4,Stayed,0,
0,46,0,1,0,0,Pixley,93256,4198,1,1,3,1,0,12,1,Month-to-Month,26.0833,0.0,0.0,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,58,0,0,0,0,Porterville,93257,65566,0,0,58,0,1,0,0,Two Year,19.5086,0.0,29.25,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,21,0,0,1,3,Posey,93260,266,0,0,6,0,1,0,0,Month-to-Month,30.675,0.0,38.28,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,60,0,1,0,0,Sequoia National Park,93262,56,1,1,22,1,1,16,1,Month-to-Month,53.5795,0.0,39.83,0,1,1,0,2,0,0,0,0,3,Stayed,0,
0,57,0,1,1,2,Springville,93265,3546,1,9,64,1,1,30,1,One Year,87.9555,0.0,45.35,0,0,1,0,1,0,1,1,2,4,Stayed,0,
0,33,0,0,0,0,Strathmore,93267,5689,0,0,6,0,1,0,0,Month-to-Month,18.2167,0.0,32.34,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,45,0,0,1,2,Terra Bella,93270,5868,0,0,39,0,1,0,0,One Year,24.5756,0.0,46.57,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,38,0,0,0,0,Three Rivers,93271,2318,0,0,20,0,1,0,0,One Year,20.1575,0.0,38.74,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,40,0,1,0,0,Tupman,93276,236,1,3,64,1,1,2,1,One Year,68.6328,0.0,37.46,1,0,0,0,1,1,0,0,1,3,Stayed,0,
1,29,0,1,0,0,Wasco,93280,22760,1,7,46,1,1,53,1,Month-to-Month,68.8696,0.0,31.88,0,1,0,0,1,1,1,1,3,5,Stayed,0,
1,34,0,1,0,0,Wofford Heights,93285,2515,1,5,33,0,1,0,0,Month-to-Month,20.2864,0.0,4.15,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,60,0,1,1,2,Woodlake,93286,8870,1,5,39,1,1,13,0,One Year,60.0987,3.5897,13.8,1,1,1,0,3,0,0,0,0,3,Stayed,0,
1,51,0,0,0,0,Visalia,93291,36718,0,0,1,1,1,11,1,Month-to-Month,48.6,0.0,7.99,0,1,0,0,1,0,0,0,0,5,Joined,0,
0,22,0,0,0,0,Bakersfield,93304,44588,0,0,65,0,1,0,0,Two Year,26.5385,0.0,20.43,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,47,0,0,0,0,Bakersfield,93305,35643,0,0,1,1,1,14,1,Month-to-Month,49.75,0.0,41.79,1,0,0,0,1,0,0,0,0,4,Joined,0,
0,42,0,1,0,0,Bakersfield,93306,53481,1,1,18,1,1,16,1,Month-to-Month,93.9944,0.0,34.17,0,0,0,0,0,1,1,1,3,4,Stayed,0,
0,54,0,1,0,0,Bakersfield,93307,59195,1,7,24,1,1,20,0,Month-to-Month,93.6688,1.6667,46.91,0,0,0,0,0,1,1,1,3,5,Stayed,0,
0,20,0,0,0,0,Bakersfield,93308,44915,0,0,63,1,1,85,1,Two Year,71.0984,0.0,42.59,1,0,1,1,3,0,1,1,2,4,Stayed,0,
1,39,0,0,1,3,Bakersfield,93309,58632,0,0,44,1,1,26,1,One Year,78.8886,0.0,5.07,0,1,0,0,1,1,1,1,3,3,Stayed,0,
0,26,0,0,0,0,Bakersfield,93311,20440,0,0,4,0,1,0,0,Month-to-Month,15.75,0.0,6.88,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,43,0,1,1,2,Bakersfield,93313,25126,0,0,37,1,1,11,1,Month-to-Month,89.5716,0.0,1.6,0,0,0,0,0,1,1,1,3,4,Stayed,0,
0,59,0,0,0,0,Los Osos,93402,14859,0,0,34,1,0,28,1,Month-to-Month,25.0794,0.0,0.0,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,53,0,1,0,0,San Luis Obispo,93405,31982,1,5,35,1,0,30,1,One Year,55.1686,0.0,0.0,1,0,1,0,2,1,1,1,3,3,Stayed,0,
1,35,0,1,0,0,Arroyo Grande,93420,24499,1,5,4,0,1,0,0,Month-to-Month,22.85,0.0,45.84,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,52,0,1,0,0,Buellton,93427,4644,1,1,61,0,1,0,0,Two Year,25.4902,0.0,40.37,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,47,0,1,0,0,Cambria,93428,6526,1,9,49,1,1,30,1,One Year,70.8582,0.0,25.1,1,1,1,0,3,0,1,1,2,4,Stayed,0,
0,49,0,0,0,0,Casmalia,93429,210,0,0,4,0,1,0,0,One Year,29.45,0.0,23.04,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,28,0,1,1,3,Cayucos,93430,3220,1,3,64,1,0,59,1,Two Year,50.1617,0.0,0.0,0,1,1,1,3,0,1,1,2,5,Stayed,0,
0,43,0,0,0,0,Creston,93432,1203,0,0,3,1,1,16,0,Month-to-Month,69.1333,6.6667,28.97,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,31,0,1,1,2,Grover Beach,93433,13106,1,8,1,0,1,0,0,Month-to-Month,19.75,0.0,30.38,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,46,0,1,0,0,Guadalupe,93434,5726,1,5,40,1,1,24,1,One Year,78.3188,0.0,12.97,0,1,1,0,2,0,0,0,0,3,Stayed,0,
1,33,0,1,0,0,Morro Bay,93442,10909,1,9,1,1,0,14,1,Month-to-Month,35.0,0.0,0.0,0,0,0,0,0,0,1,1,2,3,Joined,0,
0,21,0,1,1,1,Paso Robles,93446,35586,1,6,45,0,1,0,0,Two Year,20.0822,0.0,17.23,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,19,0,0,0,0,San Ardo,93450,670,0,0,43,1,1,59,1,One Year,90.286,0.0,36.78,1,1,1,1,4,0,0,0,0,3,Stayed,0,
0,24,0,1,1,1,San Miguel,93451,2666,1,5,41,0,1,0,0,Two Year,21.4585,0.0,16.02,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,58,0,0,0,0,San Simeon,93452,471,0,0,5,1,1,16,1,Month-to-Month,76.73,0.0,32.81,0,1,0,0,1,0,0,0,0,3,Stayed,0,
0,43,0,0,0,0,Santa Margarita,93453,2687,0,0,72,1,0,6,1,Two Year,60.9757,0.0,0.0,1,0,1,1,3,1,1,1,3,3,Stayed,0,
0,47,0,0,0,0,Santa Maria,93454,30540,0,0,4,0,1,0,0,One Year,17.05,0.0,6.86,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,43,0,1,1,2,Santa Maria,93455,37364,1,2,9,1,1,24,1,Month-to-Month,50.3111,0.0,44.46,0,1,0,1,2,0,0,0,0,4,Stayed,0,
1,42,0,1,0,0,Santa Ynez,93460,5710,1,7,33,1,1,9,1,One Year,53.3,0.0,48.09,0,0,0,1,1,0,0,0,0,3,Stayed,0,
1,59,0,1,0,0,Shandon,93461,1255,1,4,72,1,1,27,0,Two Year,79.6889,1.8056,6.23,1,0,0,0,1,0,0,0,0,4,Stayed,0,
0,41,0,0,0,0,California City,93505,8316,0,0,15,1,1,18,1,Month-to-Month,81.3233,0.0,27.3,0,0,1,0,1,1,0,0,1,3,Stayed,0,
1,63,0,1,1,1,Benton,93512,340,1,5,15,1,1,18,1,Month-to-Month,77.04,0.0,39.77,0,1,1,1,3,1,1,1,3,5,Stayed,0,
1,34,0,1,0,0,Boron,93516,2241,1,8,19,1,1,16,1,Month-to-Month,82.3368,0.0,7.84,0,0,0,0,0,1,0,0,1,5,Stayed,0,
0,40,0,0,0,0,Bridgeport,93517,826,0,0,1,0,1,0,0,Month-to-Month,19.65,0.0,16.91,0,0,0,0,0,0,0,0,0,3,Joined,0,
1,26,0,0,0,0,Darwin,93522,64,0,0,2,1,1,71,0,Month-to-Month,42.2,5.0,41.9,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,58,0,0,0,0,Independence,93526,734,0,0,12,0,1,0,0,One Year,19.0625,0.0,41.78,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,41,0,1,0,0,Temecula,92592,46171,1,4,70,1,1,23,1,Two Year,110.7436,0.0,28.54,0,1,1,1,3,1,1,1,3,4,Stayed,0,
1,38,0,0,0,0,June Lake,93529,618,0,0,23,0,1,0,0,Month-to-Month,20.4609,0.0,16.26,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,22,0,0,1,1,Lancaster,93534,35109,0,0,2,1,1,59,1,Month-to-Month,54.325,0.0,43.93,0,0,0,0,0,0,1,1,2,3,Joined,0,
1,43,0,1,1,3,Lee Vining,93541,504,1,5,24,0,1,0,0,Two Year,20.5854,0.0,46.3,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,44,0,0,0,0,Littlerock,93543,11198,0,0,32,1,1,28,1,One Year,106.7766,0.0,14.21,0,1,1,0,2,1,1,1,3,4,Stayed,0,
1,44,0,0,0,0,Llano,93544,1220,0,0,27,1,1,29,1,Two Year,55.5056,0.0,10.55,1,1,0,0,2,0,0,0,0,3,Stayed,0,
0,52,0,0,0,0,Mammoth Lakes,93546,8217,0,0,58,1,1,8,1,Month-to-Month,82.8853,0.0,44.67,0,0,0,1,1,0,0,0,0,5,Stayed,0,
1,22,0,1,1,3,Palmdale,93550,67232,1,9,18,0,1,0,0,Two Year,26.1861,0.0,43.69,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,47,0,1,1,3,Palmdale,93551,34045,1,5,47,0,1,0,0,Two Year,22.166,0.0,3.95,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,26,0,1,1,3,Palmdale,93552,25370,1,4,70,1,1,85,0,Two Year,109.8543,2.1429,5.51,0,1,1,1,3,1,1,1,3,3,Stayed,0,
1,32,0,1,1,2,Randsburg,93554,117,1,3,36,1,1,19,1,Month-to-Month,50.4167,0.0,19.73,1,0,0,0,1,0,0,0,0,3,Stayed,0,
0,31,0,0,0,0,Temecula,92592,46171,0,0,67,0,1,0,0,Two Year,19.5716,0.0,4.72,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,56,0,0,0,0,Rosamond,93560,14931,0,0,10,0,1,0,0,Month-to-Month,19.945,0.0,23.84,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,43,0,1,1,2,Temecula,92592,46171,1,2,71,0,1,0,0,Two Year,18.681,0.0,16.84,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,45,0,1,1,2,Valyermo,93563,413,1,7,72,1,1,19,1,Two Year,88.5632,0.0,2.75,1,1,1,1,4,1,1,1,3,3,Stayed,0,
1,19,0,1,1,3,Palmdale,93591,6787,1,2,48,0,1,0,0,Two Year,19.4979,0.0,9.77,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,56,0,0,0,0,Ahwahnee,93601,1968,0,0,1,0,1,0,0,Month-to-Month,20.05,0.0,13.51,0,0,0,0,0,0,0,0,0,5,Joined,0,
0,29,0,1,1,1,Auberry,93602,3464,1,3,18,1,1,59,1,Month-to-Month,89.5083,0.0,10.29,1,0,1,1,3,1,1,1,3,3,Stayed,0,
0,52,0,1,1,1,Big Creek,93605,273,1,3,69,1,0,11,1,Two Year,40.2826,0.0,0.0,1,0,1,1,3,0,0,0,0,3,Stayed,0,
1,56,0,1,1,1,Clovis,93611,46858,1,7,61,0,1,0,0,Two Year,23.6918,0.0,34.84,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,26,0,1,0,0,Coarsegold,93614,9395,1,10,32,1,1,46,1,One Year,72.9078,0.0,15.41,1,0,0,1,2,1,0,0,1,5,Stayed,0,
1,24,0,0,0,0,Cutler,93615,5519,0,0,21,1,1,48,1,Month-to-Month,94.8833,0.0,24.86,0,1,0,0,1,1,1,1,3,3,Stayed,0,
1,50,0,0,0,0,Dos Palos,93620,9388,0,0,47,0,1,0,0,Two Year,21.9106,0.0,8.85,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,63,0,1,1,2,Dunlap,93621,506,1,5,69,0,1,0,0,Two Year,26.037,0.0,11.6,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,56,0,0,0,0,Firebaugh,93622,9491,0,0,2,0,1,0,0,Month-to-Month,16.85,0.0,3.82,0,0,0,0,0,0,0,0,0,5,Joined,0,
1,35,0,1,1,1,Fish Camp,93623,77,0,0,22,0,1,0,0,Month-to-Month,20.6386,0.0,46.45,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,62,0,0,0,0,Fowler,93625,5635,0,0,53,0,1,0,0,Two Year,19.8038,0.0,18.81,0,0,0,0,0,0,0,0,0,3,Stayed,0,
0,42,0,0,0,0,Helm,93627,152,0,0,22,0,1,0,0,One Year,21.5955,0.0,10.36,0,0,0,0,0,0,0,0,0,5,Stayed,0,
1,29,0,1,1,3,Kingsburg,93631,14088,1,5,48,1,0,52,0,Two Year,41.2219,2.7083,0.0,1,1,0,1,3,0,0,0,0,4,Stayed,0,
1,33,0,0,0,0,Los Banos,93635,29124,0,0,3,1,1,10,1,Month-to-Month,76.5667,0.0,25.4,0,0,0,0,0,0,0,0,0,4,Joined,0,
1,55,0,1,0,0,Escondido,92027,48690,1,5,23,1,1,18,1,One Year,58.5717,0.0,1.39,0,0,0,1,1,1,0,0,1,4,Stayed,0,
1,46,0,1,0,0,Miramonte,93641,571,1,7,65,1,1,14,1,Two Year,58.5877,0.0,10.23,0,0,0,1,1,1,0,0,1,5,Stayed,0,
0,30,0,1,0,0,North Fork,93643,3376,1,7,44,1,1,53,1,One Year,90.3216,0.0,23.75,0,0,0,0,0,1,1,1,3,5,Stayed,0,
1,22,0,1,1,1,Oakhurst,93644,8521,1,2,71,1,1,69,0,Two Year,107.9127,2.1127,1.84,1,1,1,0,3,1,1,1,3,3,Stayed,0,
1,64,0,1,0,0,O Neals,93645,173,1,1,37,1,1,11,1,One Year,67.0068,0.0,30.36,1,0,1,1,3,0,0,0,0,4,Stayed,0,
1,53,0,0,0,0,Orange Cove,93646,8449,0,0,12,0,1,0,0,Month-to-Month,22.2167,0.0,23.2,0,0,0,0,0,0,0,0,0,4,Stayed,0,
0,20,0,1,1,2,Orosi,93647,9780,1,1,69,1,1,48,1,Two Year,81.1797,0.0,49.16,0,1,1,1,3,1,1,1,3,5,Stayed,0,
1,57,0,0,0,0,Parlier,93648,12587,0,0,35,1,1,20,1,Month-to-Month,56.6457,0.0,44.81,1,1,1,0,3,0,0,0,0,4,Stayed,0,
0,22,0,0,0,0,Fresno,93650,3258,0,0,5,1,1,59,1,Month-to-Month,67.98,0.0,8.6,0,1,0,1,2,0,1,1,2,4,Stayed,0,
0,40,0,1,1,2,Prather,93651,1314,1,1,58,1,1,24,1,Two Year,83.2422,0.0,29.93,0,0,0,0,0,1,0,0,1,3,Stayed,0,
0,56,0,1,0,0,Raisin City,93652,265,1,1,72,1,1,30,0,Two Year,83.0632,1.9444,29.29,1,1,1,1,4,0,1,1,2,3,Stayed,0,
0,56,0,1,0,0,Raymond,93653,972,1,1,72,1,1,17,1,Two Year,66.7875,0.0,17.31,1,1,1,1,4,0,0,0,0,3,Stayed,0,
1,48,0,0,0,0,Reedley,93654,25923,0,0,1,0,1,0,0,Month-to-Month,20.3,0.0,4.09,0,0,0,0,0,0,0,0,0,5,Joined,0,
0,38,0,1,1,3,Sanger,93657,28991,1,1,53,0,1,0,0,One Year,20.1538,0.0,20.44,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,31,0,0,0,0,San Joaquin,93660,4318,0,0,27,1,1,2,1,Month-to-Month,88.2815,0.0,39.62,0,0,1,1,2,0,1,1,2,3,Stayed,0,
1,25,0,1,0,0,South Dos Palos,93665,343,1,1,18,1,1,41,1,Month-to-Month,79.8917,0.0,43.29,1,0,0,0,1,0,0,0,0,3,Stayed,0,
0,54,0,1,1,1,Sultana,93666,306,1,1,46,0,1,0,0,Two Year,19.9446,0.0,45.92,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,38,0,1,0,0,Tollhouse,93667,2633,1,1,72,1,1,28,1,Two Year,84.6729,0.0,5.25,1,0,1,1,3,1,1,1,3,3,Stayed,0,
1,55,0,1,0,0,Wishon,93669,327,1,1,4,1,0,29,1,Month-to-Month,24.9875,0.0,0.0,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,42,0,0,0,0,Traver,93673,646,0,0,25,0,1,0,0,Two Year,19.008,0.0,13.93,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,27,0,1,1,3,Squaw Valley,93675,3146,0,0,40,1,0,52,1,Month-to-Month,50.9138,0.0,0.0,0,1,0,0,1,1,1,1,3,3,Stayed,0,
0,47,0,1,0,0,Fresno,93701,13858,1,1,63,1,1,15,1,Month-to-Month,102.2865,0.0,17.75,0,1,1,0,2,1,1,1,3,4,Stayed,0,
0,54,0,0,0,0,Fresno,93703,31180,0,0,14,1,1,21,1,Month-to-Month,54.825,0.0,18.48,0,1,0,0,1,0,0,0,0,4,Stayed,0,
0,55,0,0,0,0,Fresno,93705,35451,0,0,39,1,1,30,1,Month-to-Month,103.6064,0.0,17.17,1,1,0,0,2,1,1,1,3,4,Stayed,0,
1,37,0,1,1,2,Fresno,93706,35790,1,1,47,1,0,25,1,Two Year,58.9074,0.0,0.0,1,1,1,0,3,1,1,1,3,3,Stayed,0,
0,42,0,1,0,0,Fresno,93710,29337,1,1,19,1,1,20,1,Month-to-Month,88.0184,0.0,34.05,1,1,0,1,3,0,0,0,0,3,Stayed,0,
1,62,0,0,0,0,Fresno,93721,6848,0,0,17,1,1,29,1,Month-to-Month,79.1559,0.0,44.96,0,0,1,0,1,0,0,0,0,5,Stayed,0,
1,40,0,0,0,0,Fresno,93725,21010,0,0,42,1,1,23,1,Month-to-Month,49.475,0.0,8.71,0,1,0,0,1,0,0,0,0,5,Stayed,0,
1,25,0,1,1,2,Fresno,93727,54701,1,1,71,0,1,0,0,Two Year,23.4296,0.0,29.41,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,45,0,0,0,0,Salinas,93905,58548,0,0,57,0,1,0,0,Two Year,19.1991,0.0,19.69,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,29,0,1,0,0,Salinas,93906,53946,1,8,72,1,1,59,1,Two Year,107.2153,0.0,10.68,0,1,1,1,3,1,1,1,3,4,Stayed,0,
1,28,0,0,0,0,Salinas,93907,22292,0,0,6,1,1,51,1,Month-to-Month,85.7667,0.0,40.64,0,1,0,0,1,0,1,1,2,5,Stayed,0,
0,29,0,1,0,0,Escondido,92027,48690,1,1,61,1,1,51,1,Two Year,80.8607,0.0,23.31,0,1,1,0,2,1,1,1,3,3,Stayed,0,
0,49,0,1,1,2,Carmel,93923,13121,1,10,48,1,1,18,1,Two Year,113.4094,0.0,12.57,1,1,1,1,4,1,1,1,3,3,Stayed,0,
0,36,0,0,0,0,Carmel Valley,93924,6691,0,0,16,0,1,0,0,Month-to-Month,20.6406,0.0,33.44,0,0,0,0,0,0,0,0,0,3,Stayed,0,
1,62,0,0,0,0,Gonzales,93926,9023,0,0,3,1,1,27,1,Month-to-Month,40.9,0.0,15.59,0,0,0,0,0,0,0,0,0,4,Joined,0,
0,47,0,0,0,0,Jolon,93928,254,0,0,65,1,1,30,1,Two Year,102.0285,0.0,27.75,0,1,1,0,2,1,1,1,3,3,Stayed,0,
1,45,0,1,1,3,King City,93930,14477,1,3,70,1,1,53,1,Two Year,117.8571,0.0,11.36,1,1,1,1,4,1,1,1,3,4,Stayed,0,
0,39,0,1,0,0,Lockwood,93932,538,1,6,60,1,1,16,1,One Year,59.3525,0.0,15.24,1,0,0,0,1,1,0,0,1,3,Stayed,0,
1,23,0,1,0,0,Marina,93933,21759,1,7,69,0,1,0,0,One Year,25.5587,0.0,22.08,0,0,0,0,0,0,0,0,0,4,Stayed,0,
1,43,0,0,0,0,Pacific Grove,93950,15449,0,0,22,0,1,0,0,Month-to-Month,21.3727,0.0,33.92,0,0,0,0,0,0,0,0,0,5,Stayed,0,
0,25,0,1,1,1,Pebble Beach,93953,4602,1,8,66,1,1,59,1,Two Year,79.3174,0.0,35.01,0,1,1,0,2,1,1,1,3,5,Stayed,0,
